id,category,name,address,symbol,tvl,mcap,slug,TVL (7dma),TVL (1mma),Volume (7dma),Volume (1mma),Holders (7d delta),Holders (1m delta),Status,DAU_7DMA_PER,DAU_30DMA_PER,TX_7DMA_PER,TX_30DMA_PER,AVG_RETURNING_USERS_7D,AVG_RETURNING_USERS_30D,AVG_NEW_USERS_7D,AVG_NEW_USERS_30D
1864,Launchpad,Team Finance,0xCC4304A31d09258b0029eA7FE63d032f52e44EFe,SWAP,91787897.86357668,18369331.436715163,team-finance,0.03656118793188767,-0.0959837138163876,,,-0.0010891551268087756,-0.004342431761786601,1,-3.571452678600,-1.671471060800,-8.646608349800,-1.519552565600,1.750000,4.607143,3.250000,2.821429
2415,Liquid Staking,OKC Liquid Staking,,-,89934990.85756469,,okc-liquid-staking,0.06917954178615182,0.007241457331871315,,,,,No Data,,,,,,,,
1427,Liquid Staking,Benqi Staked Avax,,-,89374121.96583682,,benqi-staked-avax,0.08405368221166709,-0.09287959522563116,,,,,1,-8.821104699100,-3.778213684900,-8.263836239600,-3.306719881400,187.750000,222.806452,88.750000,93.483871
1044,Liquid Staking,Stader,0x30d20208d987713f46dfd34ef128bb16c404d10f,SD,88986648.99244905,22295596.06589894,stader,0.07483502866748037,-0.1377940772109334,,,-0.0010194978972855868,0.015414507772020726,1,-10.468821119700,-2.030918160300,-10.431893687700,-2.045471286400,60.562500,73.532258,62.375000,82.854839
431,Dexes,SUN.io,tron:TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,87703409.90817113,53931011.305719994,sun.io,-0.014894739636149179,-0.014856318935766222,,,,,No Data,,,,,,,,
504,Algo-Stables,Mento,,-,86393520.86425097,242842715.8954252,mento,0.020655852369294347,-0.19520303254982074,,,,,No Data,,,,,,,,
2111,Lending,UwU Lend,0x55C08ca52497e2f1534B59E2917BF524D4765257,UWU,86041579.15556729,37726541.673281424,uwu-lend,0.07251549364445098,0.1329044428267956,,,-0.0022988505747126436,-0.0022988505747126436,1,-5.333333333300,-3.673469237800,-4.191616766500,-3.469383744300,8.200000,6.727273,2.600000,1.772727
355,Liquidity manager,Gamma,0x6bea7cfef803d1e3d5f7c0103f7ded065644e197,GAMMA,85742963.72507505,10248750.241679966,gamma,0.01516478781947117,-0.1136240367523671,,,-0.005405405405405406,-0.016543649783659964,1,-4.114738838300,-3.406326168600,-6.090025981100,-3.063864911300,31.590909,35.565217,26.181818,28.913043
2807,RWA,MatrixDock,0x530824DA86689C9C17CdC2871Ff29B058345b44a,STBT,85352631.037122,0.0,matrixdock,0.05143547603333398,0.04432424978684102,,,0.04938271604938271,0.21428571428571427,No Data,,,,,,,,
797,Dexes,Katana DEX,,-,83762873.40670213,,katana-dex,0.0709674653556418,0.018536083174572893,-0.5313,0.4689,,,No Data,,,,,,,,
2307,Dexes,Camelot V2,arbitrum:0x3d9907F9a368ad0a51Be60f7Da3b97cf940982D8,GRAIL,81676159.97315066,,camelot-v2,0.03554472117909424,-0.07079541105166365,0.39020000000000005,-0.6437999999999999,,,1,-14.685221114600,-5.016974191100,-23.925438025600,-3.285137460000,1266.250000,1579.967742,327.750000,658.322581
753,RWA,RealT Tokens,,-,80788878.12,,realt-tokens,0.006212590580939592,0.03630309371543783,,,,,No Data,,,,,,,,
135,CDP,Kava Mint,,-,79034336.924697,,kava-mint,0.09133229406197141,-0.02869774553145721,,,,,No Data,,,,,,,,
225,Indexes,Enzyme Finance,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,MLN,75959104.12508084,25501303.70685251,enzyme-finance,0.06958227268574757,-0.03962468876413283,,,0.00013844662882458813,-0.009189411603346591,1,,,,,,,,
2190,Yield,Sushi BentoBox,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SUSHI,74858567.45830771,,sushi-bentobox,0.06481335541070421,-0.052829297307654066,,,0.0016489906441478188,0.00048545372585734597,1,-7.619047619000,-1.650171870900,-8.547008547000,-1.385038815700,0.375000,0.700000,11.750000,9.166667
266,Indexes,Set Protocol,,-,74378858.64292316,,set-protocol,0.06660813307563185,-0.06372342250895313,,,,,1,-22.641509434000,-0.873361564400,-21.428571428600,-0.458715145000,3.750000,5.894737,1.750000,2.000000
435,Cross Chain,Hop Protocol,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,HOP,73793568.94351736,5086996.50895533,hop-protocol,-0.04215760794815304,-0.14959257856204622,,,-0.0012854388345354567,0.0025089605734767025,1,-6.051481301600,-2.408069550400,-8.271369753600,-3.508127169800,194.812500,176.927419,107.437500,107.088710
306,Dexes,Quickswap Dex,polygon:0x831753dd7087cac61ab5644b308642cc1c33dc13,QUICK,71459259.1397705,21619759.765842676,quickswap-dex,0.03389053142081622,-0.12389630120108985,-0.45630000000000004,-0.0748,,,1,-10.180924163100,-2.123646500400,-8.041939203200,-2.797499921200,690.500000,699.660377,495.083333,356.716981
2517,NFT Lending,ParaSpace Lending,,-,70048369.0665249,,paraspace-lending,-0.04565487680282776,-0.26926126488771995,,,,,1,-6.311637080900,-3.846153348900,-7.653383934200,-4.250000216800,60.428571,57.966667,5.714286,10.800000
345,Leveraged Farming,Alpaca Leveraged Yield Farming,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,69337820.73433846,23069666.714624483,alpaca-leveraged-yield-farming,-0.11746118557649643,-0.4701767044217242,,,,,1,-7.377866400800,-3.747927247700,-7.276368491300,-4.482693231200,84.875000,122.612903,31.250000,64.612903
2121,Dexes,Frax Swap,,-,68323387.68832862,,frax-swap,0.08978472414678174,-0.011638445783100915,-0.1344,-0.16690000000000002,,,1,-12.941176470600,-2.525683596200,-12.568306010900,-1.875514442500,4.583333,4.017241,2.750000,4.344828
204,Synthetics,Alchemix,0xdBdb4d16EdA451D0503b854CF79D55697F90c8DF,ALCX,67927281.89036925,27250703.229877327,alchemix,0.04299650321985604,0.14231960394922427,,,0.003991683991683992,0.0044093178036605655,1,-10.354604255300,-0.874633251500,-7.680308771900,-0.490194777600,7.000000,6.428571,2.500000,1.785714
2728,Dexes,SyncSwap,,-,67129507.74373443,,syncswap,-0.007559056666250341,0.5286873170739093,,,,,1,0E-12,-2.702723740000,0E-12,-1.886773869700,1.333333,0.833333,1.666667,1.500000
243,Yield Aggregator,Flamincome,0x57dD84042ec9507963016596A34EdaD42F7e4CCE ,FLAG,64809798.49012167,,flamincome,0.06296382027848102,-0.014020557053047611,,,,,No Data,,,,,,,,
2266,Yield Aggregator,Kava Earn,,-,63370413.614985526,,kava-earn,0.1533385836721548,0.04773889475210513,,,,,No Data,,,,,,,,
2262,Liquid Staking,Kava Liquid,,-,63191681.06525419,,kava-liquid,0.1542862931125879,0.04712090308476746,,,,,No Data,,,,,,,,
2205,CDP,Pando Leaf,,-,62565661.124156184,,pando-leaf,0.10163333463677215,-0.03238125296742822,,,,,1,0E-12,0.781242126500,-0.543478260900,-0.243306569300,5.600000,5.222222,1.600000,1.555556
2311,CEX,CoinDCX,,-,62422532.92949613,,coindcx,0.10129032253106085,-0.0343482372145435,,,,,No Data,,,,,,,,
2678,Lending,Alpaca Lending,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,61572820.290091135,,alpaca-lending,-0.35485707897587737,0.12006526073263046,,,,,1,-7.377866400800,-3.747927247700,-7.276368491300,-4.482693231200,84.875000,122.612903,31.250000,64.612903
249,Yield,StakeDAO,0x73968b9a57c6e53d41345fd57a6e6ae27d6cdb2f,SDT,61357183.775494225,22042028.279541265,stakedao,0.1578390059767485,-0.026895987968560187,,,-0.0002444390124663896,0.0029426189308484553,1,-4.098363800100,-1.420336153800,-7.311317257000,-2.758824022000,10.000000,11.108108,1.857143,2.432432
425,Yield,Tranchess Yield,bsc:0x20de22029ab63cf9A7Cf5fEB2b737Ca1eE4c82A6,CHESS,61221459.0036536,17153099.102428574,tranchess-yield,0.09219355400853324,0.008598077856835973,,,,,No Data,,,,,,,,
2906,Dexes,Joe V2.1,avax:0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd,JOE,61025272.70869669,,joe-v2.1,0.08046606865911943,0.3645347544224986,0.049800000000000004,1.1684999999999999,,,No Data,,,,,,,,
951,Dexes,4Swap,,-,60351861.50993999,,4swap,0.05616171603533138,-0.04625085117720529,-0.1807,-0.0023,,,No Data,,,,,,,,
1087,Lending,Algofi Lend,,-,58893676.89569739,,algofi-lend,0.06277591370673852,-0.2635791282531197,,,,,No Data,,,,,,,,
172,Indexes,Index Coop,0x0954906da0Bf32d5479e25f46056d22f08464cab,INDEX,58322389.551854424,8748794.834762115,index-coop,0.07703044164631145,-0.061421582146681475,,,0.0008131734092295182,0.006542629319157636,1,0E-12,-0.444437807400,1.020416409800,-0.772202702700,3.000000,3.931034,2.000000,3.344828
3068,CDP,Raft,,-,58293657.172002696,,raft,0.23366790789062808,2400.1573609089087,,,,,1,-14.102564102600,-0.727276711400,-12.500000000000,-0.624996271500,2.625000,2.272727,5.750000,10.090909
1108,Leveraged Farming,Gearbox,0xba3335588d9403515223f109edc4eb7269a9ab5d,GEAR,58059999.70950499,5550670.008306334,gearbox,-0.03172712543584011,-0.1605537488957599,,,-0.001722158438576349,0.0009593246354566384,1,-9.205020920500,-3.901894297000,-8.470588235300,-3.823720380100,20.714286,19.533333,9.857143,9.100000
2907,Dexes,Chronos,arbitrum:0x15b2fb8f08E4Ac1Ce019EADAe02eE92AeDF06851,CHR,57530075.07491083,0.0,chronos,-0.06789837022178269,-0.4263596621869292,-0.3788,-0.5387,,,1,0E-12,-6.554184292000,0E-12,-8.860768723000,0.000000,2.000000,1.000000,1.500000
2994,CDP,crvUSD,0xD533a949740bb3306d119CC777fa900bA034cd52,CRV,57218600.02616562,,crvusd,0.32083775834834305,4.761903330169655,,,0.0031012875427380306,0.006337345710496787,No Data,,,,,,,,
160,Yield,Homora V2,0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,57117166.323465586,97683689.2255024,homora-v2,0.043987893305038384,-0.024344790421316653,,,0.0033385498174230573,0.007437670228367903,1,-3.159345850100,0.338154556700,-4.953919754300,0.392943896000,,4.000000,,1.000000
1995,Dexes,Bancor V3,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,56879825.211273335,,bancor-v3,0.046031972612763816,-0.12695162950598915,-0.24280000000000002,0.07429999999999999,0.000356787889599633,-0.002084657429769925,1,4.347826087000,0.837359464800,7.865168539300,0.527897719600,4.600000,5.166667,1.600000,1.833333
1544,Yield,Concentrator,ethereum:0xb3Ad645dB386D7F6D753B2b9C3F4B853DA6890B8,CTR,55667568.17760505,0.0,concentrator,-0.0037908435096905,-0.008336815063555436,,,,,1,-4.247102702700,-0.145898319000,-4.105094252900,0.230237848200,6.500000,7.640000,2.666667,2.360000
302,Dexes,SpookySwap,fantom:0x841fad6eae12c286d1fd18d1d525dffa75c7effe,BOO,53790353.101125635,8655743.25301599,spookyswap,0.06852941588666384,-0.2627086551088226,-0.39640000000000003,-0.2723,,,No Data,,,,,,,,
1018,Derivatives,Gains Network,polygon:0xe5417af564e4bfda1c483642db72007871397896,GNS,53337465.1141966,121418631.48077449,gains-network,-0.012439675492937008,-0.04563246129919574,,,,,1,-6.658420944100,-4.093737380600,-15.672469573300,-7.553765967200,192.750000,215.774194,90.250000,50.241935
449,CDP,QiDao,polygon:0x580a84c73811e1839f75d86d75d88cca0c241ff4,QI,53318061.80678666,3239693.0680151447,qidao,0.08611538597383128,-0.0849522194148098,,,,,1,-5.049959279800,-2.286997484100,-6.976125924400,-2.146181746100,42.050000,43.651163,30.900000,25.197674
2901,Liquid Staking,Swell,,-,52744526.73611536,,swell,0.23621306840884015,1.6619502175822496,,,,,1,-13.477366255100,-12.383778209600,-12.592592592600,-12.259092636700,63.875000,90.741935,41.250000,52.129032
2239,Dexes,Quickswap V3,polygon:0xb5c064f955d8e7f38fe0460c556a72987494ee17,QUICK,52423247.608310476,,quickswap-v3,0.01892081239988319,-0.09893593188713734,-0.40270000000000006,-0.19030000000000002,,,1,-7.871720116600,-2.829898556300,-12.850095111400,-1.886126029500,139.625000,172.870968,97.375000,132.838710
1700,Dexes,Wombat Exchange,bsc:0xad6742a35fb341a9cc6ad674738dd8da98b94fb1,WOM,51466518.03119716,4092628.3089298313,wombat-exchange,-0.08653349732430127,-0.32140161756643915,-0.4705,-0.20170000000000002,,,1,-5.343511450400,-3.748488562600,-8.356545961000,-3.835858731800,15.571429,17.700000,19.428571,8.733333
1928,Services,CIAN,,-,51102531.51002999,,cian,0.07748635325094932,0.26863735753163054,,,,,1,-8.012820512800,-3.218389133600,2.688953488400,1.232777915000,5.000000,4.135593,14.714286,16.898305
2298,CEX,Coinsquare,,-,51030196.90277497,,coinsquare,0.2106404405753226,-0.44292836981381944,,,,,No Data,,,,,,,,
2231,RWA,Tangible,polygon:0x49e6a20f1bbdfeec2a8222e052000bbb14ee6007,TNGBL,50523500.35865435,0.0,tangible,0.21203823935594102,0.3990249454304693,,,,,1,-16.714285714300,-0.534046391300,-15.110683349400,0.715243588400,39.125000,22.935484,33.750000,25.129032
1494,Dexes,Minswap,cardano:asset1d9v7aptfvpx7we2la8f25kwprkj2ma5rp6uwzv,MIN,50014632.77662904,0.0,minswap,0.050464102803642774,0.029067340357975535,-0.2211,1.6634,,,No Data,,,,,,,,
1453,Lending,EOS REX,eos:eos,EOS,41447766.69031895,800913684.65644,eos-rex,0.028675633491181518,-0.1772428779851387,,,,,No Data,,,,,,,,
349,Bridge,Injective Bridge,0xe28b3b32b6c345a34ff64674606124dd5aceca30,INJ,13256521.84204137,555704237.4429408,injective-bridge,0.01722638986392555,0.008365210019608993,,,0.01203576341127923,0.06168831168831169,1,-6.408345752600,-1.686217045500,-7.745779543200,-1.472279645900,40.125000,42.516129,38.375000,44.000000
221,Dexes,Defi Swap,0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b,CRO,2081795.3924463498,1521755392.8395724,defi-swap,0.04296820006189539,-0.05405347014848538,-0.6964,-0.7635,0.0006607102131712748,0.0018434448578297715,1,0E-12,0E-12,0E-12,0E-12,,0.000000,,1.000000
1065,Gaming,The Sandbox,0x3845badAde8e6dFF049820680d1F14bD3903a5d0,SAND,0.0,818960925.5391617,the-sandbox,0.0,0.0,,,-0.014081436484892927,-0.12700279030588071,1,-3.791512915100,-0.800596861000,-5.440181937900,-0.950978841600,268.812500,363.145161,383.000000,752.016129
2502,Services,BitDAO,0x1a4b46696b2bb4794eb3d4c26f1c55f9170fa4c5,BIT,0.0,617644664.9093863,bitdao,0.0,0.0,,,0.00948489165479493,0.09082438727972451,1,-7.570422535200,-4.449360364400,-7.775377969800,-4.108787780200,29.250000,43.225806,36.375000,82.161290
2623,Oracle,Chainlink,0x514910771af9ca656af840dff83e8264ecf986ca,LINK,0.0,3174302071.7875,chainlink,0.0,0.0,,,0.002674622578500477,0.010687371756139603,1,-10.999329175100,-2.038845179600,-9.224760847100,-2.602880396700,149.114286,159.585185,147.257143,185.814815
2665,Yield,ApeCoin,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,0.0,805328024.1649896,apecoin,0.0,0.0,,,0.010808395127118644,0.012744504606097794,1,-10.365603176800,-2.507257837200,-9.960757156000,-2.614536188100,642.500000,786.516129,175.750000,285.935484
3139,Services,ImmutableX,0xf57e7e7c23978c3caec3c3548e3d615c346e79ff,IMX,0.0,751796940.3590119,immutablex,0.0,0.0,,,0.00557568475791766,0.04500848664572644,Requires Update,,,,,,,,
3140,Services,Avalanche,,AVAX,0.0,4496855272.006203,avalanche,0.0,0.0,,,,,Requires Update,,,,,,,,
